estimate,time_end,geography,season,sem,N_vax,N_tot
0.454,2022-05-31,Montana,2021/2022,0.010204269138493087,1081.0,2381.0
0.527,2022-05-31,Pennsylvania,2021/2022,0.016837044078513594,463.0,879.0
0.594,2022-05-31,Massachusetts,2021/2022,0.010204269138493087,1376.0,2316.0
0.542,2022-05-31,South Dakota,2021/2022,0.011224696052342395,1068.0,1970.0
0.52,2022-05-31,Kansas,2021/2022,0.010204269138493087,1246.0,2397.0
0.5700000000000001,2022-05-31,New Jersey,2021/2022,0.011224696052342453,1109.0,1945.0
0.425,2022-05-31,Arizona,2021/2022,0.012755336423116359,638.0,1502.0
0.604,2022-05-31,Vermont,2021/2022,0.012245122966191705,963.0,1595.0
0.537,2022-05-31,Hawaii,2021/2022,0.012245122966191705,890.0,1658.0
0.522,2022-05-31,New York,2021/2022,0.009183842224643779,1544.0,2958.0
0.40299999999999997,2022-05-31,Florida,2021/2022,0.012755336423116359,596.0,1479.0
0.45,2022-05-31,Tennessee,2021/2022,0.023980032475458754,194.0,430.0
0.48100000000000004,2022-05-31,West Virginia,2021/2022,0.019898324820061493,303.0,630.0
0.42200000000000004,2022-05-31,Wyoming,2021/2022,0.014796190250815005,470.0,1114.0
0.452,2022-05-31,Georgia,2021/2022,0.015816617164664256,448.0,990.0
0.16899999999999998,2022-05-31,U.S. Virgin Islands,2021/2022,0.04591921112321887,11.0,67.0
0.303,2022-05-31,Puerto Rico,2021/2022,0.012755336423116331,393.0,1298.0
0.55,2022-05-31,Colorado,2021/2022,0.009183842224643779,1614.0,2934.0
0.46399999999999997,2022-05-31,Alabama,2021/2022,0.015816617164664287,461.0,994.0
0.644,2022-05-31,Rhode Island,2021/2022,0.013775763336965669,778.0,1208.0
0.504,2022-05-31,Illinois,2021/2022,0.015816617164664287,504.0,999.0
0.617,2022-05-31,New Hampshire,2021/2022,0.02806174013085599,185.0,300.0
0.405,2022-05-31,California,2021/2022,0.01887789790621221,274.0,676.0
0.47500000000000003,2022-05-31,South Carolina,2021/2022,0.011224696052342425,940.0,1979.0
0.511,2022-05-31,North Dakota,2021/2022,0.014796190250814977,583.0,1141.0
0.5870000000000001,2022-05-31,Maryland,2021/2022,0.010204269138493087,1367.0,2328.0
0.522,2022-05-31,Delaware,2021/2022,0.016837044078513594,459.0,880.0
0.54,2022-05-31,Washington,2021/2022,0.006122561483095853,3578.0,6627.0
0.40399999999999997,2022-05-31,Louisiana,2021/2022,0.012245122966191705,649.0,1606.0
0.6,2022-05-31,Connecticut,2021/2022,0.021939178647760137,299.0,499.0
0.47200000000000003,2022-05-31,Arkansas,2021/2022,0.013775763336965669,620.0,1313.0
0.493,2022-05-31,New Mexico,2021/2022,0.014796190250814977,563.0,1142.0
0.516,2022-05-31,Wisconsin,2021/2022,0.012755336423116359,792.0,1535.0
0.504,2022-05-31,Indiana,2021/2022,0.010204269138493087,1210.0,2401.0
0.562,2022-05-31,Minnesota,2021/2022,0.00816341531079447,2076.0,3694.0
0.534,2022-05-31,Virginia,2021/2022,0.012245122966191705,886.0,1660.0
0.42200000000000004,2022-05-31,Nevada,2021/2022,0.05306219952016403,37.0,87.0
0.47600000000000003,2022-05-31,Missouri,2021/2022,0.011224696052342395,942.0,1980.0
0.378,2022-05-31,Mississippi,2021/2022,0.014796190250814977,406.0,1074.0
0.493,2022-05-31,North Carolina,2021/2022,0.013775763336965669,649.0,1317.0
0.004,2022-07-31,Vermont,2022/2023,0.001020426913849308,15.0,3826.0
0.004,2022-07-31,Indiana,2022/2023,0.001020426913849308,15.0,3826.0
0.004,2022-07-31,Arkansas,2022/2023,0.001020426913849308,15.0,3826.0
0.004,2022-07-31,Virginia,2022/2023,0.001020426913849308,15.0,3826.0
0.012,2022-07-31,Hawaii,2022/2023,0.002040853827698616,34.0,2847.0
0.004,2022-07-31,Maryland,2022/2023,0.001020426913849308,15.0,3826.0
0.004,2022-07-31,Florida,2022/2023,0.001020426913849308,15.0,3826.0
0.005,2022-07-31,California,2022/2023,0.001020426913849308,24.0,4778.0
0.005,2022-07-31,South Carolina,2022/2023,0.001020426913849308,24.0,4778.0
0.005,2022-07-31,Rhode Island,2022/2023,0.001020426913849308,24.0,4778.0
0.005,2022-07-31,New York,2022/2023,0.001020426913849308,24.0,4778.0
0.005,2022-07-31,Massachusetts,2022/2023,0.001020426913849308,24.0,4778.0
0.004,2022-07-31,Washington,2022/2023,0.001020426913849308,15.0,3826.0
0.005,2022-07-31,Arizona,2022/2023,0.001020426913849308,24.0,4778.0
0.004,2022-07-31,Missouri,2022/2023,0.001020426913849308,15.0,3826.0
0.004,2022-07-31,New Jersey,2022/2023,0.001020426913849308,15.0,3826.0
0.004,2022-07-31,Georgia,2022/2023,0.001020426913849308,15.0,3826.0
0.004,2022-07-31,Wisconsin,2022/2023,0.001020426913849308,15.0,3826.0
0.013000000000000001,2022-07-31,Puerto Rico,2022/2023,0.0030612807415479246,18.0,1369.0
0.004,2022-07-31,Texas,2022/2023,0.001020426913849308,15.0,3826.0
0.001,2022-07-31,Nebraska,2022/2023,0.0005,4.0,3996.0
0.012,2022-08-31,Vermont,2022/2023,0.002040853827698616,34.0,2847.0
0.011000000000000001,2022-08-31,Montana,2022/2023,0.0020408538276986167,29.0,2612.0
0.053,2022-08-31,Guam,2022/2023,0.014796190250814963,12.0,229.0
0.012,2022-08-31,Ohio,2022/2023,0.001020426913849308,137.0,11386.0
0.016,2022-08-31,Alabama,2022/2023,0.0030612807415479246,27.0,1680.0
0.021,2022-08-31,Louisiana,2022/2023,0.0030612807415479246,46.0,2194.0
0.018000000000000002,2022-08-31,Indiana,2022/2023,0.0020408538276986176,76.0,4244.0
0.016,2022-08-31,Connecticut,2022/2023,0.0030612807415479246,27.0,1680.0
0.015,2022-08-31,Minnesota,2022/2023,0.0010204269138493088,213.0,14189.0
0.013999999999999999,2022-08-31,Arkansas,2022/2023,0.0020408538276986176,46.0,3314.0
0.009000000000000001,2022-08-31,South Dakota,2022/2023,0.0020408538276986163,19.0,2141.0
0.018000000000000002,2022-08-31,Virginia,2022/2023,0.0020408538276986176,76.0,4244.0
0.021,2022-08-31,Tennessee,2022/2023,0.0030612807415479246,46.0,2194.0
0.017,2022-08-31,Colorado,2022/2023,0.002040853827698616,68.0,4012.0
0.032,2022-08-31,Hawaii,2022/2023,0.003061280741547923,106.0,3305.0
0.018000000000000002,2022-08-31,Delaware,2022/2023,0.0030612807415479246,34.0,1886.0
0.013999999999999999,2022-08-31,Iowa,2022/2023,0.0020408538276986176,46.0,3314.0
0.021,2022-08-31,Maryland,2022/2023,0.002040853827698616,104.0,4936.0
0.009000000000000001,2022-08-31,Wyoming,2022/2023,0.0020408538276986163,19.0,2141.0
0.015,2022-08-31,Florida,2022/2023,0.002040853827698616,53.0,3547.0
0.02,2022-08-31,California,2022/2023,0.002040853827698616,94.0,4706.0
0.016,2022-08-31,South Carolina,2022/2023,0.002040853827698616,60.0,3780.0
0.01,2022-08-31,Kansas,2022/2023,0.001020426913849308,95.0,9508.0
0.016,2022-08-31,Rhode Island,2022/2023,0.002040853827698616,60.0,3780.0
0.018000000000000002,2022-08-31,New York,2022/2023,0.0010204269138493088,306.0,16975.0
0.016,2022-08-31,Michigan,2022/2023,0.002040853827698616,60.0,3780.0
0.02,2022-08-31,Massachusetts,2022/2023,0.002040853827698616,94.0,4706.0
0.027999999999999997,2022-08-31,New Mexico,2022/2023,0.00510213456924654,29.0,1045.0
0.015,2022-08-31,Washington,2022/2023,0.0010204269138493088,213.0,14189.0
0.015,2022-08-31,Alaska,2022/2023,0.0030612807415479246,24.0,1577.0
0.012,2022-08-31,Utah,2022/2023,0.002040853827698616,34.0,2847.0
0.019,2022-08-31,Illinois,2022/2023,0.0030612807415479246,38.0,1989.0
0.017,2022-08-31,Arizona,2022/2023,0.002040853827698616,68.0,4012.0
0.017,2022-08-31,Missouri,2022/2023,0.0030612807415479238,30.0,1783.0
0.011000000000000001,2022-08-31,North Dakota,2022/2023,0.003061280741547924,13.0,1161.0
0.013999999999999999,2022-08-31,Mississippi,2022/2023,0.0030612807415479246,21.0,1473.0
0.016,2022-08-31,New Jersey,2022/2023,0.002040853827698616,60.0,3780.0
0.015,2022-08-31,Pennsylvania,2022/2023,0.004081707655397232,13.0,887.0
0.018000000000000002,2022-08-31,Georgia,2022/2023,0.0020408538276986176,76.0,4244.0
0.016,2022-08-31,Maine,2022/2023,0.002040853827698616,60.0,3780.0
0.017,2022-08-31,Wisconsin,2022/2023,0.002040853827698616,68.0,4012.0
0.021,2022-08-31,Nevada,2022/2023,0.004081707655397232,26.0,1234.0
0.006999999999999999,2022-08-31,Oklahoma,2022/2023,0.0020408538276986167,12.0,1669.0
0.038,2022-08-31,Puerto Rico,2022/2023,0.00510213456924654,53.0,1404.0
0.012,2022-08-31,Idaho,2022/2023,0.002040853827698616,34.0,2847.0
0.013000000000000001,2022-08-31,West Virginia,2022/2023,0.002040853827698616,40.0,3081.0
0.017,2022-08-31,Texas,2022/2023,0.002040853827698616,68.0,4012.0
0.013000000000000001,2022-08-31,Nebraska,2022/2023,0.002040853827698616,40.0,3081.0
0.018000000000000002,2022-08-31,North Carolina,2022/2023,0.0030612807415479246,34.0,1886.0
0.012,2022-08-31,Oregon,2022/2023,0.002040853827698616,34.0,2847.0
0.015,2022-08-31,New Hampshire,2022/2023,0.002040853827698616,53.0,3547.0
0.015,2022-08-31,District of Columbia,2022/2023,0.0030612807415479246,24.0,1577.0
0.09699999999999999,2022-09-30,Vermont,2022/2023,0.0051021345692465435,326.0,3365.0
0.059000000000000004,2022-09-30,Montana,2022/2023,0.00510213456924654,126.0,2133.0
0.099,2022-09-30,Guam,2022/2023,0.01785747099236289,28.0,280.0
0.091,2022-09-30,Ohio,2022/2023,0.004081707655397235,452.0,4965.0
0.083,2022-09-30,Kentucky,2022/2023,0.01683704407851358,22.0,268.0
0.086,2022-09-30,Alabama,2022/2023,0.006122561483095853,180.0,2097.0
0.085,2022-09-30,Louisiana,2022/2023,0.006122561483095853,176.0,2075.0
0.09300000000000001,2022-09-30,Indiana,2022/2023,0.0051021345692465435,301.0,3240.0
0.099,2022-09-30,Connecticut,2022/2023,0.006122561483095853,236.0,2380.0
0.10099999999999999,2022-09-30,Minnesota,2022/2023,0.004081707655397235,550.0,5450.0
0.07400000000000001,2022-09-30,Arkansas,2022/2023,0.0051021345692465435,195.0,2632.0
0.066,2022-09-30,South Dakota,2022/2023,0.0051021345692465435,156.0,2368.0
0.10400000000000001,2022-09-30,Virginia,2022/2023,0.0051021345692465435,372.0,3580.0
0.08,2022-09-30,Tennessee,2022/2023,0.006122561483095846,157.0,1963.0
0.11599999999999999,2022-09-30,Colorado,2022/2023,0.0051021345692465435,457.0,3939.0
0.139,2022-09-30,Hawaii,2022/2023,0.006122561483095853,444.0,3193.0
0.10400000000000001,2022-09-30,Delaware,2022/2023,0.007142988396945161,190.0,1826.0
0.09,2022-09-30,Iowa,2022/2023,0.0051021345692465435,283.0,3146.0
0.126,2022-09-30,Maryland,2022/2023,0.0051021345692465435,533.0,4230.0
0.055999999999999994,2022-09-30,Wyoming,2022/2023,0.0051021345692465435,114.0,2031.0
0.079,2022-09-30,Florida,2022/2023,0.004081707655397235,345.0,4367.0
0.10800000000000001,2022-09-30,California,2022/2023,0.004081707655397235,624.0,5782.0
0.083,2022-09-30,South Carolina,2022/2023,0.0051021345692465435,243.0,2924.0
0.079,2022-09-30,Kansas,2022/2023,0.004081707655397235,345.0,4367.0
0.10400000000000001,2022-09-30,Rhode Island,2022/2023,0.006122561483095853,259.0,2486.0
0.099,2022-09-30,New York,2022/2023,0.003061280741547919,942.0,9518.0
0.096,2022-09-30,Michigan,2022/2023,0.004081707655397235,500.0,5209.0
0.13,2022-09-30,Massachusetts,2022/2023,0.0051021345692465435,565.0,4345.0
0.11699999999999999,2022-09-30,New Mexico,2022/2023,0.011224696052342395,96.0,820.0
0.11,2022-09-30,Washington,2022/2023,0.003061280741547919,1149.0,10447.0
0.08,2022-09-30,Alaska,2022/2023,0.006122561483095846,157.0,1963.0
0.08,2022-09-30,Utah,2022/2023,0.0051021345692465365,226.0,2827.0
0.102,2022-09-30,Illinois,2022/2023,0.007142988396945154,183.0,1795.0
0.098,2022-09-30,Arizona,2022/2023,0.006122561483095853,231.0,2358.0
0.078,2022-09-30,Missouri,2022/2023,0.0051021345692465435,215.0,2763.0
0.095,2022-09-30,North Dakota,2022/2023,0.009183842224643772,97.0,1019.0
0.073,2022-09-30,Mississippi,2022/2023,0.006122561483095853,132.0,1805.0
0.106,2022-09-30,New Jersey,2022/2023,0.0051021345692465365,386.0,3640.0
0.109,2022-09-30,Pennsylvania,2022/2023,0.012755336423116352,65.0,597.0
0.09300000000000001,2022-09-30,Georgia,2022/2023,0.0051021345692465435,301.0,3240.0
0.106,2022-09-30,Maine,2022/2023,0.0051021345692465365,386.0,3640.0
0.09699999999999999,2022-09-30,Wisconsin,2022/2023,0.0051021345692465435,326.0,3365.0
0.077,2022-09-30,Nevada,2022/2023,0.009183842224643772,65.0,843.0
0.066,2022-09-30,Oklahoma,2022/2023,0.004081707655397235,244.0,3700.0
0.087,2022-09-30,Puerto Rico,2022/2023,0.00816341531079447,104.0,1192.0
0.063,2022-09-30,Idaho,2022/2023,0.00510213456924654,143.0,2268.0
0.07400000000000001,2022-09-30,West Virginia,2022/2023,0.006122561483095849,135.0,1828.0
0.08,2022-09-30,Texas,2022/2023,0.0051021345692465365,226.0,2827.0
0.078,2022-09-30,Nebraska,2022/2023,0.004081707655397228,337.0,4317.0
0.106,2022-09-30,North Carolina,2022/2023,0.007142988396945154,197.0,1857.0
0.08800000000000001,2022-09-30,Oregon,2022/2023,0.0051021345692465435,271.0,3083.0
0.107,2022-09-30,New Hampshire,2022/2023,0.006122561483095853,273.0,2549.0
0.129,2022-09-30,District of Columbia,2022/2023,0.01020426913849308,139.0,1079.0
0.35700000000000004,2022-10-31,Vermont,2022/2023,0.00816341531079447,1230.0,3445.0
0.233,2022-10-31,Montana,2022/2023,0.009183842224643779,494.0,2119.0
0.17800000000000002,2022-10-31,Guam,2022/2023,0.02091875173391083,60.0,334.0
0.28300000000000003,2022-10-31,Ohio,2022/2023,0.006122561483095853,1532.0,5413.0
0.268,2022-10-31,Kentucky,2022/2023,0.03520472852780114,42.0,158.0
0.261,2022-10-31,Alabama,2022/2023,0.011224696052342395,400.0,1531.0
0.225,2022-10-31,Louisiana,2022/2023,0.010204269138493073,377.0,1675.0
0.27899999999999997,2022-10-31,Indiana,2022/2023,0.00816341531079447,842.0,3019.0
0.314,2022-10-31,Connecticut,2022/2023,0.011224696052342395,537.0,1710.0
0.302,2022-10-31,Minnesota,2022/2023,0.006122561483095853,1698.0,5623.0
0.261,2022-10-31,Arkansas,2022/2023,0.009183842224643765,597.0,2287.0
0.295,2022-10-31,South Dakota,2022/2023,0.011224696052342395,487.0,1651.0
0.299,2022-10-31,Virginia,2022/2023,0.009183842224643779,743.0,2485.0
0.24600000000000002,2022-10-31,Tennessee,2022/2023,0.011224696052342411,362.0,1472.0
0.314,2022-10-31,Colorado,2022/2023,0.00816341531079447,1015.0,3232.0
0.278,2022-10-31,Hawaii,2022/2023,0.00816341531079447,837.0,3012.0
0.28800000000000003,2022-10-31,Delaware,2022/2023,0.011224696052342395,469.0,1628.0
0.28800000000000003,2022-10-31,Iowa,2022/2023,0.00816341531079447,886.0,3077.0
0.334,2022-10-31,Maryland,2022/2023,0.007142988396945161,1456.0,4360.0
0.222,2022-10-31,Wyoming,2022/2023,0.009183842224643779,455.0,2048.0
0.22100000000000003,2022-10-31,Florida,2022/2023,0.007142988396945175,746.0,3374.0
0.359,2022-10-31,Massachusetts,2022/2023,0.007142988396945161,1619.0,4510.0
0.253,2022-10-31,California,2022/2023,0.006122561483095853,1276.0,5042.0
0.25,2022-10-31,South Carolina,2022/2023,0.00816341531079447,703.0,2814.0
0.268,2022-10-31,Kansas,2022/2023,0.007142988396945161,1030.0,3845.0
0.34,2022-10-31,Rhode Island,2022/2023,0.010204269138493087,733.0,2155.0
0.268,2022-10-31,New York,2022/2023,0.0051021345692465435,2020.0,7536.0
0.276,2022-10-31,Michigan,2022/2023,0.007142988396945161,1081.0,3916.0
0.24600000000000002,2022-10-31,New Mexico,2022/2023,0.013775763336965669,240.0,977.0
0.303,2022-10-31,Washington,2022/2023,0.004081707655397235,3841.0,12676.0
0.227,2022-10-31,Alaska,2022/2023,0.009183842224643779,472.0,2080.0
0.258,2022-10-31,Utah,2022/2023,0.00816341531079447,741.0,2873.0
0.268,2022-10-31,Illinois,2022/2023,0.010204269138493087,505.0,1884.0
0.254,2022-10-31,Arizona,2022/2023,0.009183842224643779,571.0,2247.0
0.284,2022-10-31,Missouri,2022/2023,0.009183842224643779,685.0,2411.0
0.303,2022-10-31,North Dakota,2022/2023,0.015816617164664287,256.0,844.0
0.21300000000000002,2022-10-31,Mississippi,2022/2023,0.011224696052342381,283.0,1330.0
0.299,2022-10-31,New Jersey,2022/2023,0.00816341531079447,940.0,3145.0
0.355,2022-10-31,Pennsylvania,2022/2023,0.02193917864776011,169.0,476.0
0.23399999999999999,2022-10-31,Georgia,2022/2023,0.007142988396945175,822.0,3513.0
0.324,2022-10-31,Maine,2022/2023,0.00816341531079447,1065.0,3287.0
0.312,2022-10-31,Wisconsin,2022/2023,0.00816341531079444,1005.0,3221.0
0.223,2022-10-31,Nevada,2022/2023,0.01581661716466427,154.0,693.0
0.237,2022-10-31,Oklahoma,2022/2023,0.00816341531079447,643.0,2713.0
0.152,2022-10-31,Puerto Rico,2022/2023,0.010204269138493073,188.0,1238.0
0.212,2022-10-31,Idaho,2022/2023,0.009183842224643779,420.0,1981.0
0.25,2022-10-31,West Virginia,2022/2023,0.010204269138493087,450.0,1801.0
0.203,2022-10-31,Texas,2022/2023,0.007142988396945161,644.0,3171.0
0.297,2022-10-31,Nebraska,2022/2023,0.00816341531079447,931.0,3133.0
0.304,2022-10-31,North Carolina,2022/2023,0.011224696052342395,511.0,1679.0
0.265,2022-10-31,Oregon,2022/2023,0.009183842224643779,612.0,2309.0
0.31,2022-10-31,New Hampshire,2022/2023,0.009183842224643779,786.0,2536.0
0.07,2022-10-31,U.S. Virgin Islands,2022/2023,0.01479619025081497,21.0,297.0
0.35200000000000004,2022-10-31,District of Columbia,2022/2023,0.016837044078513594,283.0,805.0
0.493,2022-11-30,Vermont,2022/2023,0.009183842224643779,1461.0,2964.0
0.312,2022-11-30,Montana,2022/2023,0.011224696052342395,532.0,1704.0
0.227,2022-11-30,Guam,2022/2023,0.02398003247545874,69.0,305.0
0.381,2022-11-30,Ohio,2022/2023,0.007142988396945161,1761.0,4622.0
0.358,2022-11-30,Kentucky,2022/2023,0.04796006495091748,36.0,100.0
0.32799999999999996,2022-11-30,Alabama,2022/2023,0.012245122966191733,482.0,1470.0
0.308,2022-11-30,Louisiana,2022/2023,0.012245122966191705,438.0,1421.0
0.349,2022-11-30,Indiana,2022/2023,0.009183842224643806,940.0,2694.0
0.43100000000000005,2022-11-30,Connecticut,2022/2023,0.012755336423116359,650.0,1507.0
0.41100000000000003,2022-11-30,Minnesota,2022/2023,0.007142988396945161,1950.0,4745.0
0.35700000000000004,2022-11-30,Arkansas,2022/2023,0.010204269138493087,787.0,2205.0
0.408,2022-11-30,South Dakota,2022/2023,0.012245122966191733,657.0,1611.0
0.40399999999999997,2022-11-30,Virginia,2022/2023,0.010204269138493087,934.0,2312.0
0.322,2022-11-30,Tennessee,2022/2023,0.012245122966191705,469.0,1456.0
0.40700000000000003,2022-11-30,Colorado,2022/2023,0.009183842224643779,1165.0,2862.0
0.354,2022-11-30,Hawaii,2022/2023,0.009183842224643806,960.0,2711.0
0.373,2022-11-30,Delaware,2022/2023,0.012245122966191705,582.0,1560.0
0.38799999999999996,2022-11-30,Iowa,2022/2023,0.00816341531079447,1383.0,3563.0
0.449,2022-11-30,Maryland,2022/2023,0.00816341531079447,1667.0,3712.0
0.304,2022-11-30,Wyoming,2022/2023,0.011224696052342395,511.0,1679.0
0.307,2022-11-30,Florida,2022/2023,0.00816341531079444,980.0,3192.0
0.49200000000000005,2022-11-30,Massachusetts,2022/2023,0.00816341531079447,1845.0,3750.0
0.35000000000000003,2022-11-30,California,2022/2023,0.007142988396945161,1561.0,4459.0
0.326,2022-11-30,South Carolina,2022/2023,0.009183842224643779,849.0,2605.0
0.37,2022-11-30,Kansas,2022/2023,0.00816341531079447,1294.0,3498.0
0.47500000000000003,2022-11-30,Rhode Island,2022/2023,0.012245122966191705,790.0,1663.0
0.37200000000000005,2022-11-30,New York,2022/2023,0.0061225614830958805,2318.0,6232.0
0.36700000000000005,2022-11-30,Michigan,2022/2023,0.00816341531079447,1279.0,3486.0
0.334,2022-11-30,New Mexico,2022/2023,0.016837044078513594,262.0,785.0
0.41000000000000003,2022-11-30,Washington,2022/2023,0.0051021345692465435,3810.0,9292.0
0.302,2022-11-30,Alaska,2022/2023,0.010204269138493087,611.0,2024.0
0.353,2022-11-30,Utah,2022/2023,0.009183842224643779,956.0,2708.0
0.36700000000000005,2022-11-30,Illinois,2022/2023,0.012245122966191733,569.0,1549.0
0.32799999999999996,2022-11-30,Arizona,2022/2023,0.010204269138493087,694.0,2117.0
0.368,2022-11-30,Missouri,2022/2023,0.010204269138493087,822.0,2234.0
0.38200000000000006,2022-11-30,North Dakota,2022/2023,0.01887789790621221,253.0,662.0
0.28600000000000003,2022-11-30,Mississippi,2022/2023,0.013775763336965669,308.0,1076.0
0.395,2022-11-30,New Jersey,2022/2023,0.009183842224643751,1119.0,2833.0
0.535,2022-11-30,Pennsylvania,2022/2023,0.02806174013085599,169.0,316.0
0.317,2022-11-30,Georgia,2022/2023,0.009183842224643779,814.0,2567.0
0.44200000000000006,2022-11-30,Maine,2022/2023,0.009183842224643806,1292.0,2924.0
0.40399999999999997,2022-11-30,Wisconsin,2022/2023,0.009183842224643806,1153.0,2855.0
0.305,2022-11-30,Nevada,2022/2023,0.019898324820061493,163.0,535.0
0.32,2022-11-30,Oklahoma,2022/2023,0.009183842224643779,826.0,2580.0
0.207,2022-11-30,Puerto Rico,2022/2023,0.012245122966191705,227.0,1095.0
0.28,2022-11-30,Idaho,2022/2023,0.010204269138493087,542.0,1936.0
0.33899999999999997,2022-11-30,West Virginia,2022/2023,0.012245122966191705,507.0,1494.0
0.284,2022-11-30,Texas,2022/2023,0.009183842224643779,685.0,2411.0
0.39,2022-11-30,Nebraska,2022/2023,0.009183842224643751,1100.0,2821.0
0.379,2022-11-30,North Carolina,2022/2023,0.012245122966191705,595.0,1570.0
0.37,2022-11-30,Oregon,2022/2023,0.010204269138493087,828.0,2239.0
0.433,2022-11-30,New Hampshire,2022/2023,0.010204269138493087,1021.0,2358.0
0.085,2022-11-30,U.S. Virgin Islands,2022/2023,0.01581661716466427,26.0,311.0
0.478,2022-11-30,District of Columbia,2022/2023,0.017857470992362904,374.0,782.0
0.541,2022-12-31,Vermont,2022/2023,0.009183842224643779,1593.0,2944.0
0.342,2022-12-31,Montana,2022/2023,0.011224696052342395,611.0,1786.0
0.284,2022-12-31,Guam,2022/2023,0.028061740130855963,73.0,258.0
0.41600000000000004,2022-12-31,Ohio,2022/2023,0.007142988396945161,1981.0,4762.0
0.358,2022-12-31,Kentucky,2022/2023,0.04796006495091748,36.0,100.0
0.355,2022-12-31,Alabama,2022/2023,0.012755336423116359,500.0,1407.0
0.34500000000000003,2022-12-31,Louisiana,2022/2023,0.012755336423116359,479.0,1389.0
0.379,2022-12-31,Indiana,2022/2023,0.010204269138493087,857.0,2260.0
0.48200000000000004,2022-12-31,Connecticut,2022/2023,0.013775763336965669,634.0,1316.0
0.443,2022-12-31,Minnesota,2022/2023,0.007142988396945161,2142.0,4836.0
0.39299999999999996,2022-12-31,Arkansas,2022/2023,0.010204269138493087,900.0,2291.0
0.43,2022-12-31,South Dakota,2022/2023,0.012755336423116359,648.0,1506.0
0.44700000000000006,2022-12-31,Virginia,2022/2023,0.011224696052342425,877.0,1962.0
0.34700000000000003,2022-12-31,Tennessee,2022/2023,0.012245122966191733,524.0,1511.0
0.438,2022-12-31,Colorado,2022/2023,0.009183842224643779,1278.0,2919.0
0.387,2022-12-31,Hawaii,2022/2023,0.010204269138493087,882.0,2278.0
0.405,2022-12-31,Delaware,2022/2023,0.012755336423116359,600.0,1481.0
0.43,2022-12-31,Iowa,2022/2023,0.009183842224643751,1250.0,2906.0
0.493,2022-12-31,Maryland,2022/2023,0.00816341531079447,1849.0,3751.0
0.337,2022-12-31,Wyoming,2022/2023,0.011224696052342395,598.0,1773.0
0.342,2022-12-31,Florida,2022/2023,0.009183842224643779,912.0,2668.0
0.551,2022-12-31,Massachusetts,2022/2023,0.00816341531079447,2046.0,3712.0
0.39299999999999996,2022-12-31,California,2022/2023,0.00816341531079447,1407.0,3580.0
0.344,2022-12-31,South Carolina,2022/2023,0.009183842224643806,920.0,2676.0
0.402,2022-12-31,Kansas,2022/2023,0.009183842224643779,1146.0,2850.0
0.521,2022-12-31,Rhode Island,2022/2023,0.012245122966191705,867.0,1664.0
0.41700000000000004,2022-12-31,New York,2022/2023,0.006122561483095853,2704.0,6485.0
0.40299999999999997,2022-12-31,Michigan,2022/2023,0.00816341531079447,1455.0,3610.0
0.36600000000000005,2022-12-31,New Mexico,2022/2023,0.01887789790621221,238.0,651.0
0.45,2022-12-31,Washington,2022/2023,0.0051021345692465435,4278.0,9508.0
0.327,2022-12-31,Alaska,2022/2023,0.010204269138493087,691.0,2113.0
0.383,2022-12-31,Utah,2022/2023,0.010204269138493087,869.0,2269.0
0.402,2022-12-31,Illinois,2022/2023,0.012245122966191705,645.0,1603.0
0.353,2022-12-31,Arizona,2022/2023,0.010204269138493087,774.0,2193.0
0.397,2022-12-31,Missouri,2022/2023,0.010204269138493087,913.0,2299.0
0.38200000000000006,2022-12-31,North Dakota,2022/2023,0.01887789790621221,253.0,662.0
0.314,2022-12-31,Mississippi,2022/2023,0.013775763336965669,356.0,1135.0
0.43200000000000005,2022-12-31,New Jersey,2022/2023,0.009183842224643806,1257.0,2909.0
0.535,2022-12-31,Pennsylvania,2022/2023,0.02806174013085599,169.0,316.0
0.34700000000000003,2022-12-31,Georgia,2022/2023,0.009183842224643779,932.0,2687.0
0.47600000000000003,2022-12-31,Maine,2022/2023,0.009183842224643806,1408.0,2957.0
0.445,2022-12-31,Wisconsin,2022/2023,0.009183842224643751,1303.0,2928.0
0.35200000000000004,2022-12-31,Nevada,2022/2023,0.023980032475458754,140.0,397.0
0.353,2022-12-31,Oklahoma,2022/2023,0.009183842224643779,956.0,2708.0
0.249,2022-12-31,Puerto Rico,2022/2023,0.013775763336965669,245.0,985.0
0.294,2022-12-31,Idaho,2022/2023,0.011224696052342395,484.0,1647.0
0.368,2022-12-31,West Virginia,2022/2023,0.012755336423116359,526.0,1429.0
0.315,2022-12-31,Texas,2022/2023,0.010204269138493087,653.0,2072.0
0.419,2022-12-31,Nebraska,2022/2023,0.009183842224643806,1209.0,2886.0
0.409,2022-12-31,North Carolina,2022/2023,0.012755336423116359,608.0,1486.0
0.424,2022-12-31,Oregon,2022/2023,0.010204269138493087,994.0,2345.0
0.474,2022-12-31,New Hampshire,2022/2023,0.011224696052342425,938.0,1979.0
0.153,2022-12-31,U.S. Virgin Islands,2022/2023,0.03724558235549974,14.0,93.0
0.51,2022-12-31,District of Columbia,2022/2023,0.017857470992362904,400.0,784.0
0.569,2023-01-31,Vermont,2022/2023,0.010204269138493087,1340.0,2355.0
0.379,2023-01-31,Montana,2022/2023,0.012245122966191705,595.0,1570.0
0.313,2023-01-31,Guam,2022/2023,0.02908216704470527,80.0,254.0
0.444,2023-01-31,Ohio,2022/2023,0.00816341531079447,1645.0,3704.0
