geography_type,geography,time_end,estimate,lci,uci,sample_size
admin1,New Jersey,2015-04-01,0.384,0.353,0.415,5060
admin1,New Jersey,2015-05-01,0.387,0.356,0.418,5060
admin1,New Jersey,2015-08-01,0.008,0.006,0.01,5060
admin1,New Jersey,2015-09-01,0.065,0.055,0.075,5060
admin1,New Jersey,2015-10-01,0.23,0.21,0.25,5060
admin1,New Jersey,2015-11-01,0.3,0.276,0.324,5060
admin1,New Jersey,2015-12-01,0.337,0.31,0.364,5060
admin1,New Jersey,2016-01-01,0.396,0.371,0.421,5547
admin1,New Jersey,2016-02-01,0.412,0.387,0.437,5547
admin1,New Jersey,2016-03-01,0.422,0.397,0.447,5547
admin1,New Jersey,2016-04-01,0.432,0.405,0.459,5547
admin1,New Jersey,2016-05-01,0.44,0.413,0.467,5547
admin1,New Jersey,2016-08-01,0.016,0.012,0.02,5547
admin1,New Jersey,2016-09-01,0.088,0.076,0.1,5547
admin1,New Jersey,2016-10-01,0.249,0.231,0.267,5547
admin1,New Jersey,2016-11-01,0.334,0.312,0.356,5547
admin1,New Jersey,2016-12-01,0.362,0.34,0.384,5547
admin1,New Jersey,2017-01-01,0.388,0.363,0.413,6588
admin1,New Jersey,2017-02-01,0.405,0.378,0.432,6588
admin1,New Jersey,2017-03-01,0.423,0.39,0.456,6588
admin1,New Jersey,2017-04-01,0.423,0.39,0.456,6588
admin1,New Jersey,2017-05-01,0.423,0.39,0.456,6588
admin1,New Jersey,2017-08-01,0.013,0.009,0.017,6588
admin1,New Jersey,2017-09-01,0.088,0.076,0.1,6588
admin1,New Jersey,2017-10-01,0.255,0.235,0.275,6588
admin1,New Jersey,2017-11-01,0.332,0.31,0.354,6588
admin1,New Jersey,2017-12-01,0.36,0.336,0.384,6588
admin1,New Jersey,2019-01-01,0.424,0.399,0.449,2118
admin1,New Jersey,2019-02-01,0.445,0.42,0.47,2118
admin1,New Jersey,2019-03-01,0.449,0.424,0.474,2118
admin1,New Jersey,2019-04-01,0.451,0.426,0.476,2118
admin1,New Jersey,2019-05-01,0.452,0.427,0.477,2118
admin1,New Jersey,2019-08-01,0.011,0.005,0.017,2118
admin1,New Jersey,2019-09-01,0.097,0.083,0.111,2118
admin1,New Jersey,2019-10-01,0.271,0.249,0.293,2118
admin1,New Jersey,2019-11-01,0.356,0.332,0.38,2118
admin1,New Jersey,2019-12-01,0.386,0.362,0.41,2118
admin1,New Jersey,2020-01-01,0.443,0.423,0.463,4838
admin1,New Jersey,2020-02-01,0.461,0.441,0.481,4838
admin1,New Jersey,2020-03-01,0.478,0.456,0.5,4838
admin1,New Jersey,2020-04-01,0.498,0.476,0.52,4838
admin1,New Jersey,2020-05-01,0.513,0.488,0.538,4838
admin1,New Jersey,2020-08-01,0.019,0.013,0.025,4838
admin1,New Jersey,2020-09-01,0.125,0.113,0.137,4838
admin1,New Jersey,2020-10-01,0.31,0.292,0.328,4838
admin1,New Jersey,2020-11-01,0.394,0.374,0.414,4838
admin1,New Jersey,2020-12-01,0.425,0.405,0.445,4838
admin1,New Jersey,2021-01-01,0.507,0.487,0.527,5274
admin1,New Jersey,2021-02-01,0.537,0.517,0.557,5274
admin1,New Jersey,2021-03-01,0.551,0.531,0.571,5274
admin1,New Jersey,2021-04-01,0.565,0.543,0.587,5274
admin1,New Jersey,2021-05-01,0.57,0.548,0.592,5274
admin1,New Jersey,2021-08-01,0.012,0.008,0.016,5274
admin1,New Jersey,2021-09-01,0.105,0.095,0.115,5274
admin1,New Jersey,2021-10-01,0.309,0.293,0.325,5274
admin1,New Jersey,2021-11-01,0.419,0.401,0.437,5274
admin1,New Jersey,2021-12-01,0.47,0.45,0.49,5274
admin1,New Jersey,2022-01-01,0.467,0.449,0.485,6161
admin1,New Jersey,2022-02-01,0.484,0.464,0.504,6161
admin1,New Jersey,2022-03-01,0.491,0.471,0.511,6161
admin1,New Jersey,2022-04-01,0.497,0.477,0.517,6161
admin1,New Jersey,2022-05-01,0.497,0.477,0.517,6161
admin1,New Jersey,2022-07-01,0.004,0.002,0.006,6161
admin1,New Jersey,2022-08-01,0.016,0.012,0.02,6161
admin1,New Jersey,2022-09-01,0.106,0.096,0.116,6161
admin1,New Jersey,2022-10-01,0.299,0.283,0.315,6161
admin1,New Jersey,2022-11-01,0.395,0.377,0.413,6161
admin1,New Jersey,2022-12-01,0.432,0.414,0.45,6161
admin1,New Mexico,2009-01-01,0.439,0.416,0.462,6370
admin1,New Mexico,2009-02-01,0.446,0.423,0.469,6370
admin1,New Mexico,2009-03-01,0.451,0.428,0.474,6370
admin1,New Mexico,2009-04-01,0.456,0.433,0.479,6370
admin1,New Mexico,2009-05-01,0.458,0.435,0.481,6370
admin1,New Mexico,2009-09-01,0.09,0.08,0.1,6370
admin1,New Mexico,2009-10-01,0.272,0.255,0.289,6370
admin1,New Mexico,2009-11-01,0.374,0.354,0.394,6370
admin1,New Mexico,2009-12-01,0.406,0.385,0.427,6370
admin1,New Mexico,2010-01-01,0.409,0.385,0.433,7010
admin1,New Mexico,2010-02-01,0.421,0.397,0.445,7010
admin1,New Mexico,2010-03-01,0.427,0.403,0.451,7010
admin1,New Mexico,2010-04-01,0.43,0.406,0.454,7010
admin1,New Mexico,2010-05-01,0.432,0.408,0.456,7010
admin1,New Mexico,2010-08-01,0.006,0.004,0.008,7010
admin1,New Mexico,2010-09-01,0.063,0.055,0.071,7010
admin1,New Mexico,2010-10-01,0.239,0.221,0.257,7010
admin1,New Mexico,2010-11-01,0.348,0.326,0.37,7010
admin1,New Mexico,2010-12-01,0.386,0.364,0.408,7010
admin1,New Mexico,2011-01-01,0.373,0.355,0.391,6813
admin1,New Mexico,2011-02-01,0.385,0.367,0.403,6813
admin1,New Mexico,2011-03-01,0.392,0.374,0.41,6813
admin1,New Mexico,2011-04-01,0.393,0.375,0.411,6813
admin1,New Mexico,2011-05-01,0.393,0.375,0.411,6813
admin1,New Mexico,2011-08-01,0.011,0.007,0.015,6813
admin1,New Mexico,2011-09-01,0.071,0.063,0.079,6813
admin1,New Mexico,2011-10-01,0.23,0.216,0.244,6813
admin1,New Mexico,2011-11-01,0.326,0.31,0.342,6813
admin1,New Mexico,2011-12-01,0.347,0.329,0.365,6813
admin1,New Mexico,2012-01-01,0.38,0.36,0.4,6230
admin1,New Mexico,2012-02-01,0.403,0.381,0.425,6230
admin1,New Mexico,2012-03-01,0.414,0.392,0.436,6230
admin1,New Mexico,2012-04-01,0.419,0.397,0.441,6230
admin1,New Mexico,2012-05-01,0.421,0.397,0.445,6230
admin1,New Mexico,2012-08-01,0.011,0.007,0.015,6230
admin1,New Mexico,2012-09-01,0.067,0.059,0.075,6230
admin1,New Mexico,2012-10-01,0.222,0.206,0.238,6230
admin1,New Mexico,2012-11-01,0.31,0.292,0.328,6230
admin1,New Mexico,2012-12-01,0.35,0.33,0.37,6230
admin1,New Mexico,2013-01-01,0.382,0.36,0.404,7324
admin1,New Mexico,2013-02-01,0.396,0.374,0.418,7324
admin1,New Mexico,2013-03-01,0.402,0.38,0.424,7324
admin1,New Mexico,2013-04-01,0.403,0.381,0.425,7324
admin1,New Mexico,2013-05-01,0.403,0.381,0.425,7324
admin1,New Mexico,2013-08-01,0.014,0.01,0.018,7324
admin1,New Mexico,2013-09-01,0.078,0.068,0.088,7324
admin1,New Mexico,2013-10-01,0.227,0.211,0.243,7324
admin1,New Mexico,2013-11-01,0.321,0.301,0.341,7324
admin1,New Mexico,2013-12-01,0.356,0.336,0.376,7324
admin1,New Mexico,2014-01-01,0.412,0.385,0.439,4823
admin1,New Mexico,2014-02-01,0.434,0.407,0.461,4823
admin1,New Mexico,2014-03-01,0.444,0.415,0.473,4823
admin1,New Mexico,2014-04-01,0.447,0.418,0.476,4823
admin1,New Mexico,2014-05-01,0.447,0.418,0.476,4823
admin1,New Mexico,2014-08-01,0.015,0.009,0.021,4823
admin1,New Mexico,2014-09-01,0.077,0.063,0.091,4823
admin1,New Mexico,2014-10-01,0.24,0.218,0.262,4823
admin1,New Mexico,2014-11-01,0.349,0.324,0.374,4823
admin1,New Mexico,2014-12-01,0.381,0.356,0.406,4823
admin1,New Mexico,2015-01-01,0.38,0.355,0.405,4504
admin1,New Mexico,2015-02-01,0.393,0.368,0.418,4504
admin1,New Mexico,2015-03-01,0.4,0.375,0.425,4504
admin1,New Mexico,2015-04-01,0.408,0.381,0.435,4504
admin1,New Mexico,2015-05-01,0.408,0.381,0.435,4504
admin1,New Mexico,2015-07-01,0.001,0.001,0.001,4504
admin1,New Mexico,2015-08-01,0.008,0.004,0.012,4504
admin1,New Mexico,2015-09-01,0.072,0.06,0.084,4504
admin1,New Mexico,2015-10-01,0.223,0.205,0.241,4504
admin1,New Mexico,2015-11-01,0.327,0.303,0.351,4504
admin1,New Mexico,2015-12-01,0.358,0.334,0.382,4504
admin1,New Mexico,2016-01-01,0.405,0.378,0.432,4074
admin1,New Mexico,2016-02-01,0.424,0.397,0.451,4074
admin1,New Mexico,2016-03-01,0.442,0.415,0.469,4074
admin1,New Mexico,2016-04-01,0.449,0.42,0.478,4074
admin1,New Mexico,2016-05-01,0.449,0.42,0.478,4074
admin1,New Mexico,2016-08-01,0.022,0.014,0.03,4074
admin1,New Mexico,2016-09-01,0.078,0.066,0.09,4074
admin1,New Mexico,2016-10-01,0.237,0.215,0.259,4074
admin1,New Mexico,2016-11-01,0.345,0.32,0.37,4074
admin1,New Mexico,2016-12-01,0.372,0.347,0.397,4074
admin1,New Mexico,2017-01-01,0.345,0.323,0.367,5105
admin1,New Mexico,2017-02-01,0.369,0.347,0.391,5105
admin1,New Mexico,2017-03-01,0.376,0.354,0.398,5105
admin1,New Mexico,2017-04-01,0.377,0.355,0.399,5105
admin1,New Mexico,2017-05-01,0.381,0.357,0.405,5105
admin1,New Mexico,2017-08-01,0.014,0.01,0.018,5105
admin1,New Mexico,2017-09-01,0.068,0.058,0.078,5105
admin1,New Mexico,2017-10-01,0.209,0.193,0.225,5105
admin1,New Mexico,2017-11-01,0.273,0.255,0.291,5105
admin1,New Mexico,2017-12-01,0.308,0.288,0.328,5105
admin1,New Mexico,2018-01-01,0.39,0.366,0.414,4803
admin1,New Mexico,2018-02-01,0.421,0.396,0.446,4803
admin1,New Mexico,2018-03-01,0.432,0.407,0.457,4803
admin1,New Mexico,2018-04-01,0.445,0.416,0.474,4803
admin1,New Mexico,2018-05-01,0.447,0.418,0.476,4803
admin1,New Mexico,2018-08-01,0.013,0.009,0.017,4803
admin1,New Mexico,2018-09-01,0.079,0.069,0.089,4803
admin1,New Mexico,2018-10-01,0.242,0.224,0.26,4803
admin1,New Mexico,2018-11-01,0.329,0.307,0.351,4803
admin1,New Mexico,2018-12-01,0.363,0.339,0.387,4803
admin1,New Mexico,2019-01-01,0.455,0.431,0.479,4876
admin1,New Mexico,2019-02-01,0.476,0.452,0.5,4876
admin1,New Mexico,2019-03-01,0.483,0.459,0.507,4876
admin1,New Mexico,2019-04-01,0.487,0.463,0.511,4876
admin1,New Mexico,2019-05-01,0.488,0.464,0.512,4876
admin1,New Mexico,2019-07-01,0.004,0.002,0.006,4876
admin1,New Mexico,2019-08-01,0.02,0.014,0.026,4876
admin1,New Mexico,2019-09-01,0.1,0.088,0.112,4876
admin1,New Mexico,2019-10-01,0.285,0.265,0.305,4876
admin1,New Mexico,2019-11-01,0.379,0.357,0.401,4876
admin1,New Mexico,2019-12-01,0.417,0.395,0.439,4876
admin1,New Mexico,2020-01-01,0.433,0.411,0.455,5042
admin1,New Mexico,2020-02-01,0.452,0.43,0.474,5042
admin1,New Mexico,2020-03-01,0.469,0.445,0.493,5042
admin1,New Mexico,2020-04-01,0.477,0.453,0.501,5042
admin1,New Mexico,2020-05-01,0.494,0.467,0.521,5042
admin1,New Mexico,2020-08-01,0.019,0.015,0.023,5042
admin1,New Mexico,2020-09-01,0.104,0.092,0.116,5042
admin1,New Mexico,2020-10-01,0.296,0.278,0.314,5042
admin1,New Mexico,2020-11-01,0.374,0.354,0.394,5042
admin1,New Mexico,2020-12-01,0.406,0.384,0.428,5042
admin1,New Mexico,2021-01-01,0.44,0.415,0.465,3918
admin1,New Mexico,2021-02-01,0.462,0.437,0.487,3918
admin1,New Mexico,2021-03-01,0.481,0.454,0.508,3918
admin1,New Mexico,2021-04-01,0.487,0.46,0.514,3918
admin1,New Mexico,2021-05-01,0.493,0.464,0.522,3918
admin1,New Mexico,2021-08-01,0.016,0.012,0.02,3918
admin1,New Mexico,2021-09-01,0.09,0.078,0.102,3918
admin1,New Mexico,2021-10-01,0.255,0.235,0.275,3918
admin1,New Mexico,2021-11-01,0.354,0.33,0.378,3918
admin1,New Mexico,2021-12-01,0.402,0.378,0.426,3918
admin1,New Mexico,2022-01-01,0.406,0.367,0.445,2235
admin1,New Mexico,2022-02-01,0.428,0.387,0.469,2235
admin1,New Mexico,2022-03-01,0.459,0.414,0.504,2235
admin1,New Mexico,2022-04-01,0.469,0.424,0.514,2235
admin1,New Mexico,2022-05-01,0.469,0.424,0.514,2235
admin1,New Mexico,2022-08-01,0.028,0.018,0.038,2235
admin1,New Mexico,2022-09-01,0.117,0.095,0.139,2235
admin1,New Mexico,2022-10-01,0.246,0.219,0.273,2235
admin1,New Mexico,2022-11-01,0.334,0.301,0.367,2235
admin1,New Mexico,2022-12-01,0.366,0.329,0.403,2235
admin1,New York,2009-01-01,0.394,0.376,0.412,6433
admin1,New York,2009-02-01,0.409,0.39,0.428,6433
admin1,New York,2009-03-01,0.415,0.396,0.434,6433
admin1,New York,2009-04-01,0.42,0.401,0.439,6433
admin1,New York,2009-05-01,0.42,0.401,0.439,6433
admin1,New York,2009-09-01,0.063,0.056,0.07,6433
admin1,New York,2009-10-01,0.227,0.213,0.241,6433
admin1,New York,2009-11-01,0.325,0.309,0.341,6433
admin1,New York,2009-12-01,0.37,0.353,0.387,6433
admin1,New York,2010-01-01,0.387,0.367,0.407,7795
admin1,New York,2010-02-01,0.404,0.382,0.426,7795
admin1,New York,2010-03-01,0.408,0.386,0.43,7795
admin1,New York,2010-04-01,0.412,0.39,0.434,7795
admin1,New York,2010-05-01,0.414,0.392,0.436,7795
admin1,New York,2010-08-01,0.006,0.004,0.008,7795
admin1,New York,2010-09-01,0.062,0.054,0.07,7795
admin1,New York,2010-10-01,0.222,0.208,0.236,7795
admin1,New York,2010-11-01,0.329,0.311,0.347,7795
admin1,New York,2010-12-01,0.364,0.344,0.384,7795
admin1,New York,2011-01-01,0.36,0.34,0.38,5369
admin1,New York,2011-02-01,0.369,0.349,0.389,5369
admin1,New York,2011-03-01,0.372,0.352,0.392,5369
admin1,New York,2011-04-01,0.372,0.352,0.392,5369
admin1,New York,2011-05-01,0.372,0.352,0.392,5369
admin1,New York,2011-08-01,0.011,0.007,0.015,5369
admin1,New York,2011-09-01,0.07,0.06,0.08,5369
admin1,New York,2011-10-01,0.215,0.199,0.231,5369
admin1,New York,2011-11-01,0.311,0.293,0.329,5369
admin1,New York,2011-12-01,0.343,0.323,0.363,5369
admin1,New York,2012-01-01,0.393,0.375,0.411,5952
admin1,New York,2012-02-01,0.406,0.386,0.426,5952
admin1,New York,2012-03-01,0.416,0.396,0.436,5952
admin1,New York,2012-04-01,0.426,0.404,0.448,5952
admin1,New York,2012-05-01,0.427,0.405,0.449,5952
admin1,New York,2012-07-01,0.001,0.001,0.001,5952
admin1,New York,2012-08-01,0.012,0.008,0.016,5952
admin1,New York,2012-09-01,0.07,0.06,0.08,5952
admin1,New York,2012-10-01,0.219,0.205,0.233,5952
admin1,New York,2012-11-01,0.307,0.291,0.323,5952
admin1,New York,2012-12-01,0.35,0.332,0.368,5952
admin1,New York,2013-01-01,0.41,0.39,0.43,5891
admin1,New York,2013-02-01,0.427,0.405,0.449,5891
admin1,New York,2013-03-01,0.436,0.414,0.458,5891
admin1,New York,2013-04-01,0.438,0.416,0.46,5891
admin1,New York,2013-05-01,0.441,0.419,0.463,5891
admin1,New York,2013-08-01,0.011,0.007,0.015,5891
admin1,New York,2013-09-01,0.081,0.071,0.091,5891
admin1,New York,2013-10-01,0.246,0.23,0.262,5891
admin1,New York,2013-11-01,0.344,0.326,0.362,5891
admin1,New York,2013-12-01,0.38,0.36,0.4,5891
admin1,New York,2014-01-01,0.41,0.394,0.426,8720
admin1,New York,2014-02-01,0.421,0.405,0.437,8720
admin1,New York,2014-03-01,0.428,0.412,0.444,8720
admin1,New York,2014-04-01,0.436,0.418,0.454,8720
admin1,New York,2014-05-01,0.438,0.42,0.456,8720
admin1,New York,2014-08-01,0.01,0.006,0.014,8720
admin1,New York,2014-09-01,0.081,0.073,0.089,8720
admin1,New York,2014-10-01,0.252,0.238,0.266,8720
admin1,New York,2014-11-01,0.345,0.329,0.361,8720
admin1,New York,2014-12-01,0.386,0.37,0.402,8720
admin1,New York,2015-01-01,0.412,0.396,0.428,17131
admin1,New York,2015-02-01,0.428,0.412,0.444,17131
admin1,New York,2015-03-01,0.44,0.422,0.458,17131
admin1,New York,2015-04-01,0.447,0.429,0.465,17131
admin1,New York,2015-05-01,0.448,0.43,0.466,17131
admin1,New York,2015-07-01,0.004,0.002,0.006,17131
admin1,New York,2015-08-01,0.014,0.01,0.018,17131
admin1,New York,2015-09-01,0.085,0.077,0.093,17131
admin1,New York,2015-10-01,0.257,0.243,0.271,17131
admin1,New York,2015-11-01,0.354,0.34,0.368,17131
admin1,New York,2015-12-01,0.388,0.372,0.404,17131
admin1,New York,2016-01-01,0.422,0.406,0.438,15337
admin1,New York,2016-02-01,0.44,0.424,0.456,15337
admin1,New York,2016-03-01,0.448,0.43,0.466,15337
admin1,New York,2016-04-01,0.452,0.434,0.47,15337
admin1,New York,2016-05-01,0.456,0.438,0.474,15337
admin1,New York,2016-08-01,0.017,0.013,0.021,15337
admin1,New York,2016-09-01,0.092,0.084,0.1,15337
admin1,New York,2016-10-01,0.256,0.242,0.27,15337
admin1,New York,2016-11-01,0.345,0.331,0.359,15337
admin1,New York,2016-12-01,0.385,0.369,0.401,15337
admin1,New York,2017-01-01,0.306,0.294,0.318,17831
admin1,New York,2017-02-01,0.321,0.309,0.333,17831
admin1,New York,2017-03-01,0.331,0.319,0.343,17831
admin1,New York,2017-04-01,0.335,0.323,0.347,17831
admin1,New York,2017-05-01,0.339,0.327,0.351,17831
admin1,New York,2017-08-01,0.014,0.01,0.018,17831
admin1,New York,2017-09-01,0.076,0.07,0.082,17831
admin1,New York,2017-10-01,0.195,0.185,0.205,17831
admin1,New York,2017-11-01,0.259,0.249,0.269,17831
admin1,New York,2017-12-01,0.28,0.268,0.292,17831
admin1,New York,2018-01-01,0.423,0.407,0.439,18477
admin1,New York,2018-02-01,0.451,0.435,0.467,18477
admin1,New York,2018-03-01,0.458,0.442,0.474,18477
admin1,New York,2018-04-01,0.467,0.451,0.483,18477
admin1,New York,2018-05-01,0.473,0.455,0.491,18477
admin1,New York,2018-07-01,0.001,0.001,0.001,18477
admin1,New York,2018-08-01,0.012,0.008,0.016,18477
admin1,New York,2018-09-01,0.074,0.068,0.08,18477
admin1,New York,2018-10-01,0.236,0.226,0.246,18477
admin1,New York,2018-11-01,0.335,0.321,0.349,18477
admin1,New York,2018-12-01,0.381,0.367,0.395,18477
admin1,New York,2019-01-01,0.454,0.44,0.468,10972
admin1,New York,2019-02-01,0.474,0.46,0.488,10972
admin1,New York,2019-03-01,0.484,0.47,0.498,10972
admin1,New York,2019-04-01,0.486,0.472,0.5,10972
admin1,New York,2019-05-01,0.486,0.472,0.5,10972
admin1,New York,2019-08-01,0.012,0.01,0.014,10972
admin1,New York,2019-09-01,0.095,0.087,0.103,10972
admin1,New York,2019-10-01,0.276,0.264,0.288,10972
admin1,New York,2019-11-01,0.378,0.364,0.392,10972
admin1,New York,2019-12-01,0.418,0.404,0.432,10972
admin1,New York,2020-01-01,0.456,0.442,0.47,17629
admin1,New York,2020-02-01,0.479,0.465,0.493,17629
admin1,New York,2020-03-01,0.499,0.485,0.513,17629
admin1,New York,2020-04-01,0.52,0.506,0.534,17629
admin1,New York,2020-05-01,0.533,0.517,0.549,17629
admin1,New York,2020-07-01,0.002,0.002,0.002,17629
admin1,New York,2020-08-01,0.019,0.015,0.023,17629
admin1,New York,2020-09-01,0.131,0.123,0.139,17629
admin1,New York,2020-10-01,0.314,0.302,0.326,17629
admin1,New York,2020-11-01,0.399,0.387,0.411,17629
admin1,New York,2020-12-01,0.433,0.421,0.445,17629
admin1,New York,2021-01-01,0.454,0.438,0.47,17660
admin1,New York,2021-02-01,0.488,0.472,0.504,17660
admin1,New York,2021-03-01,0.502,0.486,0.518,17660
admin1,New York,2021-04-01,0.52,0.502,0.538,17660
admin1,New York,2021-05-01,0.522,0.504,0.54,17660
admin1,New York,2021-07-01,0.004,0.002,0.006,17660
admin1,New York,2021-08-01,0.015,0.013,0.017,17660
admin1,New York,2021-09-01,0.093,0.087,0.099,17660
admin1,New York,2021-10-01,0.254,0.242,0.266,17660
admin1,New York,2021-11-01,0.361,0.347,0.375,17660
admin1,New York,2021-12-01,0.413,0.399,0.427,17660
admin1,New York,2022-01-01,0.451,0.437,0.465,14528
admin1,New York,2022-02-01,0.471,0.457,0.485,14528
admin1,New York,2022-03-01,0.487,0.473,0.501,14528
admin1,New York,2022-04-01,0.496,0.482,0.51,14528
admin1,New York,2022-05-01,0.503,0.487,0.519,14528
admin1,New York,2022-07-01,0.005,0.003,0.007,14528
admin1,New York,2022-08-01,0.018,0.016,0.02,14528
admin1,New York,2022-09-01,0.099,0.093,0.105,14528
admin1,New York,2022-10-01,0.268,0.258,0.278,14528
admin1,New York,2022-11-01,0.372,0.36,0.384,14528
admin1,New York,2022-12-01,0.417,0.405,0.429,14528
admin1,North Carolina,2009-01-01,0.393,0.375,0.411,9458
admin1,North Carolina,2009-02-01,0.4,0.382,0.418,9458
admin1,North Carolina,2009-03-01,0.406,0.388,0.424,9458
admin1,North Carolina,2009-04-01,0.409,0.391,0.427,9458
admin1,North Carolina,2009-05-01,0.409,0.39,0.428,9458
admin1,North Carolina,2009-08-01,0.008,0.005,0.011,9458
admin1,North Carolina,2009-09-01,0.072,0.065,0.079,9458
admin1,North Carolina,2009-10-01,0.25,0.236,0.264,9458
admin1,North Carolina,2009-11-01,0.343,0.327,0.359,9458
admin1,North Carolina,2009-12-01,0.375,0.358,0.392,9458
admin1,North Carolina,2010-01-01,0.415,0.39,0.44,7548
admin1,North Carolina,2010-02-01,0.425,0.398,0.452,7548
admin1,North Carolina,2010-03-01,0.43,0.403,0.457,7548
admin1,North Carolina,2010-04-01,0.432,0.405,0.459,7548
admin1,North Carolina,2010-05-01,0.433,0.406,0.46,7548
admin1,North Carolina,2010-08-01,0.008,0.004,0.012,7548
admin1,North Carolina,2010-09-01,0.061,0.051,0.071,7548
admin1,North Carolina,2010-10-01,0.26,0.238,0.282,7548
admin1,North Carolina,2010-11-01,0.352,0.328,0.376,7548
admin1,North Carolina,2010-12-01,0.381,0.356,0.406,7548
admin1,North Carolina,2011-01-01,0.414,0.398,0.43,11514
admin1,North Carolina,2011-02-01,0.427,0.411,0.443,11514
admin1,North Carolina,2011-03-01,0.432,0.416,0.448,11514
admin1,North Carolina,2011-04-01,0.435,0.419,0.451,11514
admin1,North Carolina,2011-05-01,0.437,0.421,0.453,11514
admin1,North Carolina,2011-08-01,0.01,0.008,0.012,11514
admin1,North Carolina,2011-09-01,0.07,0.062,0.078,11514
admin1,North Carolina,2011-10-01,0.257,0.245,0.269,11514
admin1,North Carolina,2011-11-01,0.352,0.338,0.366,11514
admin1,North Carolina,2011-12-01,0.385,0.371,0.399,11514
admin1,North Carolina,2012-01-01,0.44,0.42,0.46,6621
admin1,North Carolina,2012-02-01,0.458,0.438,0.478,6621
admin1,North Carolina,2012-03-01,0.467,0.447,0.487,6621
admin1,North Carolina,2012-04-01,0.471,0.451,0.491,6621
admin1,North Carolina,2012-05-01,0.478,0.456,0.5,6621
admin1,North Carolina,2012-08-01,0.011,0.007,0.015,6621
admin1,North Carolina,2012-09-01,0.075,0.067,0.083,6621
admin1,North Carolina,2012-10-01,0.267,0.251,0.283,6621
admin1,North Carolina,2012-11-01,0.367,0.349,0.385,6621
admin1,North Carolina,2012-12-01,0.408,0.39,0.426,6621
admin1,North Carolina,2013-01-01,0.453,0.431,0.475,5304
admin1,North Carolina,2013-02-01,0.469,0.447,0.491,5304
admin1,North Carolina,2013-03-01,0.477,0.453,0.501,5304
admin1,North Carolina,2013-04-01,0.48,0.456,0.504,5304
admin1,North Carolina,2013-05-01,0.48,0.456,0.504,5304
admin1,North Carolina,2013-08-01,0.009,0.007,0.011,5304
admin1,North Carolina,2013-09-01,0.081,0.071,0.091,5304
admin1,North Carolina,2013-10-01,0.293,0.275,0.311,5304
admin1,North Carolina,2013-11-01,0.382,0.362,0.402,5304
admin1,North Carolina,2013-12-01,0.414,0.394,0.434,5304
admin1,North Carolina,2014-01-01,0.469,0.445,0.493,4714
admin1,North Carolina,2014-02-01,0.491,0.466,0.516,4714
admin1,North Carolina,2014-03-01,0.5,0.475,0.525,4714
admin1,North Carolina,2014-04-01,0.5,0.475,0.525,4714
admin1,North Carolina,2014-05-01,0.5,0.475,0.525,4714
admin1,North Carolina,2014-08-01,0.01,0.006,0.014,4714
admin1,North Carolina,2014-09-01,0.085,0.073,0.097,4714
admin1,North Carolina,2014-10-01,0.302,0.282,0.322,4714
admin1,North Carolina,2014-11-01,0.407,0.383,0.431,4714
admin1,North Carolina,2014-12-01,0.438,0.414,0.462,4714
admin1,North Carolina,2015-01-01,0.426,0.401,0.451,4986
admin1,North Carolina,2015-02-01,0.448,0.423,0.473,4986
admin1,North Carolina,2015-03-01,0.475,0.444,0.506,4986
admin1,North Carolina,2015-04-01,0.48,0.449,0.511,4986
admin1,North Carolina,2015-05-01,0.482,0.451,0.513,4986
admin1,North Carolina,2015-08-01,0.011,0.007,0.015,4986
admin1,North Carolina,2015-09-01,0.083,0.069,0.097,4986
admin1,North Carolina,2015-10-01,0.28,0.258,0.302,4986
admin1,North Carolina,2015-11-01,0.371,0.347,0.395,4986
admin1,North Carolina,2015-12-01,0.401,0.376,0.426,4986
admin1,North Carolina,2016-01-01,0.438,0.413,0.463,3816
admin1,North Carolina,2016-02-01,0.462,0.437,0.487,3816
admin1,North Carolina,2016-03-01,0.468,0.443,0.493,3816
admin1,North Carolina,2016-04-01,0.481,0.454,0.508,3816
admin1,North Carolina,2016-05-01,0.481,0.454,0.508,3816
admin1,North Carolina,2016-08-01,0.013,0.009,0.017,3816
admin1,North Carolina,2016-09-01,0.081,0.069,0.093,3816
admin1,North Carolina,2016-10-01,0.273,0.253,0.293,3816
admin1,North Carolina,2016-11-01,0.357,0.335,0.379,3816
admin1,North Carolina,2016-12-01,0.4,0.376,0.424,3816
admin1,North Carolina,2017-01-01,0.396,0.371,0.421,2931
admin1,North Carolina,2017-02-01,0.408,0.383,0.433,2931
admin1,North Carolina,2017-03-01,0.415,0.39,0.44,2931
admin1,North Carolina,2017-04-01,0.416,0.391,0.441,2931
